text,label,language,category,metadata,source
"Tera Google Pay cashback ₹5,000 ready hai. Jaldi claim kar: bit.ly/3xK2mN",1,hi_latn,financial_reward,"{""sender"": ""+917597578096"", ""language"": ""hi_latn""}",synthetic_spam
"প্রিয় গ্রাহক,
Your Yes Bank account will be suspended due to unusual login activity.
অনুগ্রহ করে অবিলম্বে ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে।
Call our representative back to complete verification.",1,mixed_script,callback_only_fraud,"{""sender"": ""noreply@paytm-cashback-claim.cc"", ""language"": ""mixed_script""}",synthetic_spam
"તમારા HDFC ખાતામાંથી ₹50,000 ડેબિટ થયા છે. જો આ તમે નથી કર્યું, તો હમણાં જ તમારું ખાતું સુરક્ષિત કરો. કૃપા કરી 24 કલાકમાં પગલાં લો, નહીં તો ખાતું બ્લોક થઈ જશે. અમારા પ્રતિનિધિને કૉલ કરો.",1,gu,callback_only_fraud,"{""sender"": ""VM-UNIONB"", ""language"": ""gu""}",synthetic_spam
"⚠️ आपके ICICI खाते से ₹10,000 डेबिट हुए हैं। अगर आपने नहीं किया तो तुरंत रिपोर्ट करें: rb.gy/x7n3p",1,hi,shortened_url_urgency,"{""sender"": ""+918673026377"", ""language"": ""hi""}",synthetic_spam
New HDFC app is mandatory for all customers. Install immediately: https://pan-verification.live/banking.apk or your account will be blocked.,1,en,direct_apk,"{""sender"": ""noreply@phonepe-cashback.store"", ""language"": ""en""}",synthetic_spam
Zomato: Your package is out for delivery today. Enjoy your purchase!,0,en,legitimate_delivery,"{""sender"": ""012718"", ""language"": ""en""}",synthetic_ham
Your Flipkart order #OD01145357 shipped. Delivery by tomorrow. Track: amzn.to/3xPq7Lk,0,en,legitimate_delivery,"{""sender"": ""AD-INDUSI"", ""language"": ""en""}",synthetic_ham
"ਤੁਹਾਡੇ IndusInd ਖਾਤੇ ਵਿੱਚੋਂ ₹2,500 ਡੈਬਿਟ ਹੋਏ ਹਨ। ਜੇ ਇਹ ਤੁਸੀਂ ਨਹੀਂ ਕੀਤਾ, ਤਾਂ ਹੁਣੇ ਆਪਣਾ ਖਾਤਾ ਸੁਰੱਖਿਅਤ ਕਰੋ। ਕਿਰਪਾ ਕਰਕੇ ਅੱਜ ਹੀ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਖਾਤਾ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ। ਸਾਡੇ ਨੁਮਾਇੰਦੇ ਨੂੰ ਕਾਲ ਕਰੋ ਅਤੇ ਤਸਦੀਕ ਪ੍ਰਕਿਰਿਆ ਪੂਰੀ ਕਰੋ।",1,pa,callback_only_fraud,"{""sender"": ""+919347402101"", ""language"": ""pa""}",synthetic_spam
⚠️ Canara எச்சரிக்கை: புதிய பாதுகாப்பு ஆப்பைப் பதிவிறக்கம் செய்யவும்: https://axis-netbanking.fun/app.apk,1,ta,direct_apk,"{""sender"": ""VM-KOTAK"", ""language"": ""ta""}",synthetic_spam
HDFC KYC पूरा करने के लिए यह QR कोड स्कैन करें: shorturl.at/acEG7,1,hi,qr_code,"{""sender"": ""noreply@icici-verify.xyz"", ""language"": ""hi""}",synthetic_spam
"Get ₹5,000 loan in just 5 minutes! Zero interest for first month. Apply: shorturl.at/acEG7",1,en,loan_app,"{""sender"": ""noreply@axis-netbanking.fun"", ""language"": ""en""}",synthetic_spam
"Badhai ho! Aapne ₹5,000 ka prize jeeta hai. Abhi claim kare is.gd/k8mPq2 par warna offer khatam ho jayega.",1,hi_latn,shortened_url_bare,"{""sender"": ""noreply@epfo-claim-status.online"", ""language"": ""hi_latn""}",synthetic_spam
अरे यार मुझे मुझे मुझे मुझे मुझे मुझे मुझे मुझे मुझे मुझे नहीं पता क्या बोलूं आज।,0,hi,repeated_word_noise,"{""sender"": ""733599"", ""language"": ""hi""}",synthetic_ham
"Tera Amazon Pay cashback ₹10,000 ready hai. Jaldi claim kar: is.gd/k8mPq2",1,hi_latn,financial_reward,"{""sender"": ""319269"", ""language"": ""hi_latn""}",synthetic_spam
"Hey, are you coming to the party tonight? Let me know!",0,en,personal_messages,"{""sender"": ""+919429906519"", ""language"": ""en""}",synthetic_ham
"मी देर आहे, तर तुम्हाला उद्या रात्री कॉल करा, मी आणि तू मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी.",0,mr,repeated_word_noise,"{""sender"": ""AD-SBI"", ""language"": ""mr""}",synthetic_ham
Great presentation today! The client loved it.,0,en,personal_messages,"{""sender"": ""+910681041040"", ""language"": ""en""}",synthetic_ham
"Dada ji mera accident ho gaya hai. Jaldi ₹50,000 bhejo: is.gd/k8mPq2",1,hi_latn,affinity_scam,"{""sender"": ""250410"", ""language"": ""hi_latn""}",synthetic_spam
সতর্কতা: আপনার Yes Bank অ্যাকাউন্ট থেকে ₹500 ডেবিট হয়েছে। রিপোর্ট করুন: bit.ly/3xK2mN,1,bn,shortened_url_urgency,"{""sender"": ""238767"", ""language"": ""bn""}",synthetic_spam
বিবাহের নিমন্ত্রণ 💒 অনুগ্রহ করে কার্ড দেখুন: cutt.ly/2wR4kLm/invitation.apk,1,bn,wedding_invitation,"{""sender"": ""+914414307937"", ""language"": ""bn""}",synthetic_spam
"🎉 तुरंत पर्सनल लोन ₹1,00,000 तक! कोई दस्तावेज नहीं। ऐप डाउनलोड करें: shorturl.at/acEG7",1,hi,loan_app,"{""sender"": ""+17344966199"", ""language"": ""hi""}",synthetic_spam
Complete your IndusInd KYC by scanning this QR code: tinyurl.com/yvb89kw - mandatory for all customers,1,en,qr_code,"{""sender"": ""VM-UNIONB"", ""language"": ""en""}",synthetic_spam
"Your Airtel postpaid bill of ₹50,000 is overdue. Pay to avoid service interruption: cutt.ly/2wR4kLm",1,en,utility_scam,"{""sender"": ""+10313033952"", ""language"": ""en""}",synthetic_spam
हां हां हां हां हां हां हां हां हां हां ठीक है बाबा समझ गया।,0,hi,repeated_word_noise,"{""sender"": ""+914246913640"", ""language"": ""hi""}",synthetic_ham
"ನಿಮ್ಮ Axis ಖಾತೆಯಿಂದ ₹5,000 ಡೆಬಿಟ್ ಆಗಿದೆ. ಇದನ್ನು ನೀವು ಮಾಡದಿದ್ದರೆ, ತಕ್ಷಣ ನಿಮ್ಮ ಖಾತೆಯನ್ನು ಸುರಕ್ಷಿತಗೊಳಿಸಿ. ನಮ್ಮ ಪ್ರತಿನಿಧಿಗೆ ಕರೆ ಮಾಡಿ, ಇಲ್ಲದಿದ್ದರೆ ಖಾತೆ ನಿರ್ಬಂಧಿಸಲಾಗುತ್ತದೆ.",1,kn,callback_only_fraud,"{""sender"": ""+913015725234"", ""language"": ""kn""}",synthetic_spam
"ನಿಮ್ಮ IndusInd ಖಾತೆಯಿಂದ ₹1,00,000 ಡೆಬಿಟ್ ಆಗಿದೆ. ಇದನ್ನು ನೀವು ಮಾಡದಿದ್ದರೆ, ತಕ್ಷಣ ನಿಮ್ಮ ಖಾತೆಯನ್ನು ಸುರಕ್ಷಿತಗೊಳಿಸಿ. ನಮ್ಮ ಪ್ರತಿನಿಧಿಗೆ ಕರೆ ಮಾಡಿ, ಇಲ್ಲದಿದ್ದರೆ ಖಾತೆ ನಿರ್ಬಂಧಿಸಲಾಗುತ್ತದೆ.",1,kn,callback_only_fraud,"{""sender"": ""+862465810237"", ""language"": ""kn""}",synthetic_spam
"আপনার Union Bank অ্যাকাউন্ট থেকে ₹50,000 ডেবিট হয়েছে। যদি এটি আপনি না করে থাকেন, এখনই আপনার অ্যাকাউন্ট সুরক্ষিত করুন। অনুগ্রহ করে আজই ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে। আমাদের প্রতিনিধিকে কল করুন যাচাইকরণের জন্য।",1,bn,callback_only_fraud,"{""sender"": ""+860935509880"", ""language"": ""bn""}",synthetic_spam
"Sirf 5 minute mein ₹1,00,000 loan approved! Download: rb.gy/x7n3p/loan-app.apk",1,hi_latn,loan_app,"{""sender"": ""+2344452313138"", ""language"": ""hi_latn""}",synthetic_spam
"Alert! Tera IDBI account se ₹1,000 debit hua hai. Agar tune nahi kiya to report kar: tinyurl.com/yvb89kw",1,hi_latn,shortened_url_urgency,"{""sender"": ""456421"", ""language"": ""hi_latn""}",synthetic_spam
आयकर विभाग: आपके PAN में संदिग्ध गतिविधि। वेरीफाई करें: shorturl.at/acEG7,1,hi,govt_impersonation,"{""sender"": ""+917080641008"", ""language"": ""hi""}",synthetic_spam
EPFO Notice: Claim your PF amount of ₹500. Download form: cutt.ly/2wR4kLm/epfo-claim.apk,1,en,govt_impersonation,"{""sender"": ""noreply@icici-verify.xyz"", ""language"": ""en""}",synthetic_spam
⚠️ Yes Bank থেকে জরুরি বার্তা: নতুন নিরাপত্তা অ্যাপ ডাউনলোড করুন: https://gpay-reward.buzz/app.apk,1,bn,direct_apk,"{""sender"": ""VM-INDUSI"", ""language"": ""bn""}",synthetic_spam
"সন্ধ্যায় বাজারে যাচ্ছি, তোমার জন্য কিছু আনবো কি?",0,mixed_script,mixed_language_conversational,"{""sender"": ""+914235392451"", ""language"": ""mixed_script""}",synthetic_ham
"Dear Customer, download the updated PhonePe app for better security: shorturl.at/acEG7/update.apk",1,en,direct_apk,"{""sender"": ""noreply@sbi-update-kyc.top"", ""language"": ""en""}",synthetic_spam
"IndusInd Free Msg: Your bill is paid. Thanks, here's a little gift for you: bit.ly/3xK2mN",1,en,shortened_url_bare,"{""sender"": ""+639951069137"", ""language"": ""en""}",synthetic_spam
Happy Birthday! 🎂 Wishing you a wonderful year ahead!,0,en,personal_messages,"{""sender"": ""AD-IDBI"", ""language"": ""en""}",synthetic_ham
mParivahan: Your driving license has expired. Renew online: rb.gy/x7n3p,1,en,govt_impersonation,"{""sender"": ""+914503275796"", ""language"": ""en""}",synthetic_spam
UIDAI Alert: Your Aadhaar card needs immediate update. Complete here: rb.gy/x7n3p,1,en,govt_impersonation,"{""sender"": ""081727"", ""language"": ""en""}",synthetic_spam
বিবাহের নিমন্ত্রণ 💒 অনুগ্রহ করে কার্ড দেখুন: is.gd/k8mPq2/invitation.apk,1,bn,wedding_invitation,"{""sender"": ""+635771086993"", ""language"": ""bn""}",synthetic_spam
"🎉 तुरंत पर्सनल लोन ₹1,000 तक! कोई दस्तावेज नहीं। ऐप डाउनलोड करें: bit.ly/3xK2mN",1,hi,loan_app,"{""sender"": ""+2341638319698"", ""language"": ""hi""}",synthetic_spam
"সন্ধ্যায় বাজারে যাচ্ছি, তোমার জন্য কিছু আনবো কি?",0,mixed_script,mixed_language_conversational,"{""sender"": ""+912541920422"", ""language"": ""mixed_script""}",synthetic_ham
"Dear Customer, unusual activity detected on your Kotak account. Please act within 24 hours or your account will be suspended. Contact our helpline and our representative will assist with verification.",1,en,callback_only_fraud,"{""sender"": ""VM-PNB"", ""language"": ""en""}",synthetic_spam
এই QR কোড স্ক্যান করে PNB নিরাপত্তা অ্যাপ ডাউনলোড করুন: bit.ly/3xK2mN,1,bn,qr_code,"{""sender"": ""VM-FEDERA"", ""language"": ""bn""}",synthetic_spam
Scan this QR code to download the new IDBI security app: cutt.ly/2wR4kLm,1,en,qr_code,"{""sender"": ""+864357223735"", ""language"": ""en""}",synthetic_spam
திருமண அழைப்பு 💒 அழைப்பிதழ் பதிவிறக்கம்: is.gd/k8mPq2/invitation.apk,1,ta,wedding_invitation,"{""sender"": ""+443128424477"", ""language"": ""ta""}",synthetic_spam
"🎉 बधाई हो! आपने BOB लकी ड्रॉ में ₹5,000 जीते! क्लेम करें: tinyurl.com/yvb89kw",1,hi,financial_reward,"{""sender"": ""+913784101830"", ""language"": ""hi""}",synthetic_spam
"ਯਾਰ ਅੱਜ college ਨਹੀਂ ਜਾ ਰਿਹਾ, thoda tired hoon।",0,mixed_script,mixed_language_conversational,"{""sender"": ""+910141415362"", ""language"": ""mixed_script""}",synthetic_ham
आपकी डिलीवरी विफल हो गई। पुनर्निर्धारित करें: shorturl.at/acEG7,1,hi,delivery_notification,"{""sender"": ""VM-FEDERA"", ""language"": ""hi""}",synthetic_spam
"🎉 Instant Personal Loan up to ₹5,000! No documents needed. Download app: cutt.ly/2wR4kLm",1,en,loan_app,"{""sender"": ""VM-CANARA"", ""language"": ""en""}",synthetic_spam
"നിങ്ങളുടെ IndusInd അക്കൗണ്ടിൽ നിന്ന് ₹10,000 ഡെബിറ്റ് ചെയ്തു. ഇത് നിങ്ങൾ ചെയ്തതല്ലെങ്കിൽ, ഉടൻ അക്കൗണ്ട് സുരക്ഷിതമാക്കുക. ഞങ്ങളുടെ പ്രതിനിധിയെ വിളിക്കുക, അല്ലെങ്കിൽ അക്കൗണ്ട് ബ്ലോക്ക് ചെയ്യപ്പെടും.",1,ml,callback_only_fraud,"{""sender"": ""+18188277459"", ""language"": ""ml""}",synthetic_spam
