text,label
"Namaste Customer, Aapke vehicle par traffic violation record hua hai. Fine: Rs 500. Challan number: CH51551799. jaldi se jaldi jawab de, nahi to aapka account block ho jayega. Attached file check kare aur use khol kar aage badhe. [Forwarded] RTOCHALAN.apk 14 MB . APK",spam
عزیز صارف، آپ کی SBI KYC کی میعاد ختم ہو گئی ہے اور دوبارہ تصدیق ضروری ہے۔ براہ کرم 24 گھنٹوں کے اندر اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔ We tried to reach you regarding ur pending issue. Call us back on the number below and our representative will guide you through the verification process.,spam
সিনেমা সিনেমা সিনেমা সিনেমা সিনেমা সিনেমা সিনেমা সিনেমা কেমন?,ham
آپ کہاں ہیں اور کیا کر رہے ہیں.,ham
अच्छा नींद शांत करने के बारे में है. व्यक्ति को एक स्वर स्थापित करना होगा कि शरीर सीख जाएगा और प्रयोग करेगा. यदि आप अधिक जानना चाहते हैं: -),ham
أو سألتهم جميعاً إذا كان في الساعة التالية لا يمكن أن يفعل ذلك، وإذا كان جميعاً يمكن أن يفعل ذلك فأنا بخير.,ham
"দীর্ঘ পরে আমি ছেড়ে যাব, আমি প্রতিদিন পাঁচ মিনিটের মতোই পাচ্ছি।",ham
"प्रिय ग्राहक, You have received a cashback of Rs 25000 from UPI Rewards. कृपया आज ही कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। upi-cashback-claim.xyz UPI_Cashback.apk",spam
"Dear Customer, Your HDFC Bank KYC has expired and needs re-verification. Please act within 3 days or legal action will be taken or your connection will be disconnected. We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam
"INR 200 was debited from your Paytm Payments Bank account. If this was not done by you , secure your account now. অনুগ্রহ করে ২৪ ঘন্টার মধ্যে ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে। অনুগ্রহ করে সংযুক্ত ফাইলটি দেখুন এবং এগিয়ে যেতে এটি খুলুন। [ফরওয়ার্ড করা হয়েছে] Paytm_Secure.apk 14 MB . APK",spam
"Hello Amit, your FEDEX package with tracking code GB-4860-D25 is waiting for you to set delivery preferences: bedy13.com/update",spam
عزیز صارف، Income Tax Dept e-Filing: You are eligible for a refund of Rs 750. براہ کرم آج ہی اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔ براہ کرم منسلک فائل دیکھیں اور آگے بڑھنے کے لیے اسے کھولیں۔ [فارورڈ شدہ] IT_Refund_Portal.apk 14 MB . APK,spam
"Asamanya login activity ki wajah se aapka WhatsApp account suspend ho sakta hai. turant jawab de, nahi to aapka account block ho jayega. Attached file check kare aur use khol kar aage badhe. [Forwarded] WhatsApp_Verify.apk 14 MB . APK",spam
"Dear Customer, Aapka HDFC Bank KYC expire ho gaya hai aur dobara verify karna zaroori hai. Kripya turant action le, warna connection cut ho jayega. Niche di gayi pdf file kholkar apni details check kare. [Forwarded] HDFC_KYCUpdate.apk 14 MB . APK",spam
"Oh! shit, I thought that was your trip! Loooooool... That just makes so much more sense now... *grins* and the sofa reference was... The ""sleep on a couch"" link you sent me... Wasn't that how you went on your trip?",ham
مرحبا.كيف تفعل؟ماذا كنت مرتين؟عندما سوف تتحرك u b من الطابق السفلي، وسوف تحتاج إلى ترتيب لالتقاط المصباح، وما إلى ذلك.,ham
Badhai ho! Aapne Rs 25000 ka prize jeeta hai. Abhi claim kare tinyurl.com/y8mfraud par warna offer khatam ho jayega.,spam
Badhai ho! Aapne Rs 1500 ka prize jeeta hai. Abhi claim kare bedy13.com/update par warna offer khatam ho jayega.,spam
"तुमचे PNB केवायसी संपले आहे आणि पुन्हा पडताळणी आवश्यक आहे. कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल. खालील लिंकवरून अॅप इंस्टॉल करा. pnb-ekyc-verify.xyz PNB_eKYC.apk",spam
"আপনার BlueDart পার্সেল ট্র্যাকিং কোড GB-1670-G24 অসম্পূর্ণ ঠিকানার কারণে ডেলিভার করা যায়নি। অনুগ্রহ করে ২৪ ঘন্টার মধ্যে ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে। নিচের লিঙ্ক থেকে অ্যাপ ইনস্টল করুন। bluedart-track.tk BlueDart_Track.apk",spam
لم تكن قد فحصت؟ لقد حصلت على رسالته التفصيلية الآن,ham
You best watch what you say cause I get drunk as a motherfucker,ham
कॉल करने के लिए समय,ham
यानंतर थोडी माहिती देऊ नका...,ham
के- मुझे एक लॉगइन या कुछ की आवश्यकता है,ham
"आदरणीय ग्राहक , आपके ICICI Bank खाते से रु 500 डेबिट हुए हैं। यदि यह आपने नहीं किया है तो तुरंत खाता सुरक्षित करें। कृपया तुरंत कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। icici-verify-kyc.xyz ICICI_Verify.apk",spam
محترم گاہک، You have received a cashback of Rs 2000 from Paytm Cashback.. براہ کرم فوری طور پر اقدام کریں، ورنہ آپ کا اکاؤنٹ بند ہو جائے گا۔ Scan the QR code attached to this message to complete verification instantly.,spam
"Dear Sir/Madam, Your electricity bill of Rs 1500 with Power Distribution Co is pending. Kindly respond immediately, otherwise your service will be suspended permanently. We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam
"ਸਤਿਕਾਰਯੋਗ ਗਾਹਕ, Your electricity bill of Rs 50000 with State Electricity Board is pending. ਕਿਰਪਾ ਕਰਕੇ ਤੁਰੰਤ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਕੁਨੈਕਸ਼ਨ ਕੱਟ ਦਿੱਤਾ ਜਾਵੇਗਾ। ਕਿਰਪਾ ਕਰਕੇ ਨੱਥੀ ਫਾਈਲ ਦੇਖੋ ਅਤੇ ਅੱਗੇ ਵਧਣ ਲਈ ਇਸਨੂੰ ਖੋਲ੍ਹੋ। [ਅੱਗੇ ਭੇਜਿਆ] Electricity_Pay.apk 14 MB . APK",spam
"उत्तर आहे एक डी शक्तिशाली हथियार 2 दुसऱ्या 'हृदय' मध्ये एक स्थान घेतात... म्हणून, नेहमी उत्तर देतो 2 जो 4 U देखभाल करतो..."" देव रात्री..swt स्वप्न..",ham
"आदरणीय ग्राहक, Disney+ Hotstar: Your membership has expired. कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा आपका खाता बंद हो जाएगा। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। hotstar-renew.info Hotstar_Renew.apk",spam
"INR 50000 was debited from your ICICI Bank account. If this was not done by you, secure your account now. தயவுசெய்து உடனடியாக நடவடிக்கை எடுக்கவும், இல்லையெனில் உங்கள் கணக்கு முடக்கப்படும். Click and open the pdf file below and check your details. [Forwarded] ICICI_Verify.apk 14 MB . APK",spam
يمكن أن يساعد النوم الجميل أيضًا في تساقط البثور.,ham
محترم گاہک، Your FedEx parcel with tracking code GB-6707-D85 could not be delivered due to incomplete address. براہ کرم 24 گھنٹوں کے اندر اقدام کریں، ورنہ آپ کا اکاؤنٹ بند ہو جائے گا۔ There is an important update regarding your recent request. Please open the document below and follow the steps to complete the process. [Forwarded] FedEx_Delivery.apk,spam
"Dear User, Congratulations! You are eligible for a pre-approved offer of Rs 2000 from QuickLoan Finance. Please act today itself or your account will be blocked. Click the link below and install the app to proceed. quickloan-approve.xyz Loan_Approval.apk",spam
