text,label,language,category,metadata,source,stratify_col
"Dear Vehicle Owner, Your electricity bill of Rs 25000 with Power Distribution Co is pending.. Please act right now to avoid penalty or you will lose this offer. Click the link below and install the app to proceed. powerpay-bill.in PowerPay_App.apk",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
MSEDCL: Bill amount INR September for 4157. Pay at https://mahadiscom.in by 2025-09-19,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Airtel: Your plan will renew in 2 days. Current plan: 4GB/day at INR 274. Data balance: 154GB,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion128.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
If you are not coughing then its nothing,0,en,public_dataset,{},sms_spam,0_en
Passport Seva: Your appointment is confirmed for 16526 at December,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Umang: Can you send me the notes for yesterday's class?,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Income Tax Dept: Your refund of INR 7756 has been processed. Will be credited in 3-5 days.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Darsh: Doctor appointment confirmed for Bharatpur at 2,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Axis Bank: INR 7074 spent on your Card XX1501 at 19130 on Ravi. Available limit: INR 6379.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"প্রিয় গ্রাহক, আপনার গাড়ির বিরুদ্ধে একটি ট্রাফিক নিয়ম লঙ্ঘন রেকর্ড করা হয়েছে। জরিমানা: 1000 টাকা। চালান নম্বর: CH26941092। অনুগ্রহ করে আজই ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে। There is an important update regarding your recent request. Please open the document below and follow the steps to complete the process. [Forwarded]",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
EPFO: Pension contribution of INR 13635 received for February. Total balance: INR 141904,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Jio: Main balance INR 5GB/day. Data balance 781GB. Active plans: 294,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
HDFC Bank: Unusual login detected from new device. Secure your account: http://verify-bank423.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
"அன்புள்ள வாடிக்கையாளர், உங்கள் வாகனத்திற்கு எதிராக ஒரு போக்குவரத்து விதி மீறல் பதிவு செய்யப்பட்டுள்ளது. அபராதம்: ரூ 1500. தயவுசெய்து உடனடியாக நடவடிக்கை எடுக்கவும், இல்லையெனில் உங்கள் கணக்கு முடக்கப்படும். தயவுசெய்து இணைக்கப்பட்ட கோப்பைப் பார்த்து தொடர அதைத் திறக்கவும். [அனுப்பப்பட்டது] VAHAN_PARIVAHAN.apk 14 MB . APK",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
"ਮੈਨੂੰ ਹੈ, ਨਾ ਹੈ. You don't need to be out that late on a school night. SPECIAL when the one class you have is the one you missed last Wednesday and probably failed a test in on Friday",0,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,0_unknown
But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,0,en,public_dataset,{},sms_spam,0_en
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify655.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
"Hey, the party is at Charles at Dibrugarh PM. Don't be late!",0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Kotak Mahindra Bank: OTP 1636 for transaction of INR 40205 at 75242. Do not share with anyone.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",0,en,public_dataset,{},sms_spam,0_en
Income Tax Dept: Your refund of INR 16965 has been processed. Will be credited in 3-5 days.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Where in abj are you serving. Are you staying with dad or alone.,0,en,public_dataset,{},sms_spam,0_en
Ü bot notes oredi... Cos i juz rem i got...,0,en,public_dataset,{},sms_spam,0_en
Kotak Mahindra Bank: OTP 8210 for transaction of INR 18988 at 25913. Do not share with anyone.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Swiggy: Order from 934656 delivered. Enjoy your meal! Bill amount: INR Soman, Patla and Kale",0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
HDFC Bank: Unusual login detected from new device. Secure your account: http://verify-bank445.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
"Myntra: Your return for order 309157 has been processed. Refund INR Setty, Mandal and Bhat initiated.",0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,1,en,public_dataset,{},sms_spam,1_en
Mom: Please bring Inaya from the market,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Your package delivery failed. Reschedule here: cutt.ly/2wR4kLm,1,en,delivery_notification,"{""sender"": ""+440426434387"", ""language"": ""en""}",synthetic_spam,1_en
"One of best dialogue in cute reltnship..!! ""Wen i Die, Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8",0,en,public_dataset,{},sms_spam,0_en
3 pa but not selected.,0,en,public_dataset,{},sms_spam,0_en
BSNL: Bill of INR 4GB/day due on 971. Pay to avoid service disruption.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Hey, the party is at Vrinda at South Dumdum PM. Don't be late!",0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion840.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Daksh: Can you send me the notes for yesterday's class?,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Income Tax Dept: Your refund of INR 13962 has been processed. Will be credited in 3-5 days.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Jio: Main balance INR 5GB/day. Data balance 618GB. Active plans: 389,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Thank you for using your ICICI Bank Debit Card XX9730 for INR 11026 at 38884. Avl Bal INR Rattan.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"प्रिय उपयोगकर्ता, असामान्य लॉगिन गतिविधि के कारण आपका Google Account खाता निलंबित किया जा सकता है। कृपया तुरंत कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। google-secure-login.tk Google_Secure.apk",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
"Hello Amit, ur FEDEX package with tracking code GB-6353-E48 is waiting for you to set delivery preferences: e5nbu.xyz/claim",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
"Hello Suresh, your FEDEX package with tracking code GB-4826-H12 is waiting for you to set delivery preferences: cutt.ly/fakeapp",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Hi beautiful! I saw your profile. Want to chat? Reply YES to 7514203955,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Wot u up 2? Thout u were gonna call me!! Txt bak luv K,0,en,public_dataset,{},sms_spam,0_en
Your OTP for a transaction of INR 200 is 4871. Do not share this OTP with anyone including bank officials.,1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Federal Bank KYC মেয়াদ শেষ হচ্ছে। এখনই আপডেট করুন: bit.ly/3xK2mN,1,bn,shortened_url_urgency,"{""sender"": ""455907"", ""language"": ""bn""}",synthetic_spam,1_bn
TATA Power: Bill for December is INR 2701. Due: 2025-09-27. Pay via UPI: 9015962426@ok8371443862,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Nothing. Can...,0,en,public_dataset,{},sms_spam,0_en
Adani Electricity: Your bill of INR December for 3145 is generated. Due date: 2025-09-18.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Jio: Main balance INR 3GB/day. Data balance 820GB. Active plans: 446,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!",0,en,public_dataset,{},sms_spam,0_en
Jio: Main balance INR 2GB/day. Data balance 695GB. Active plans: 311,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Get 50% discount on your 648 electricity bill! Pay only INR Danapur. Limited time: http://bill-discount458.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
"प्रिय उपयोगकर्ता , असामान्य लॉगिन गतिविधि के कारण आपका Google Account खाता निलंबित किया जा सकता है। कृपया तुरंत कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। google-secure-login.tk Google_Secure.apk",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Passport Seva: Your appointment is confirmed for 3090 at July,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Flipkart: Your order 934912 is out for delivery. Track: https://flipkart.com/track/Mukhopadhyay-Merchant,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Namaste Customer, Aapka State Electricity Board bijli bill Rs 750 pending hai. jaldi se jaldi jawab de, nahi to aapka account block ho jayega. Aapse contact karne ki koshish ki thi. Niche diye number par call kare, hamara representative aapko verification process me guide karega.",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Kotak Mahindra Bank: OTP 5950 for transaction of INR 45998 at 60257. Do not share with anyone.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Your Amazon order #714121 has been delivered. Rate your experience: https://amazon.in,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Amazon: You won iPhone 15! Claim now: http://amazon-gift448.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Mom: Please bring Wishi from the market,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Income Tax Dept e-Filing: You are eligible for a refund of Rs 500. ਕਿਰਪਾ ਕਰਕੇ ਅੱਜ ਹੀ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਖਾਤਾ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ। Click and open the pdf file below and check your details. [Forwarded] IT_Refund_Portal.apk 14 MB . APK",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
"प्रिय ग्राहक, असामान्य लॉगिन गतिविधि के कारण आपका Google Account खाता निलंबित किया जा सकता है। कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। इस संदेश के साथ संलग्न क्यूआर कोड स्कैन करें और तुरंत सत्यापित करें।",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
WINNER! You got ₹Axis cashback in your 820 Bank account. Claim now: http://bank-reward8669.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
WINNER! You got ₹Axis cashback in your 854 Bank account. Claim now: http://bank-reward7310.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
"Namaste Customer, Aapke Paytm Payments Bank account se Rs 5000 debit hua hai. Agar yeh aapne nahi kiya to account secure kare. Kripya jaldi se jaldi action le, warna aapka account block ho jayega. Niche di gayi pdf file kholkar apni details check kare. [Forwarded] Paytm_Secure.apk 14 MB . APK",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill498.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
TATA Power: Bill for March is INR 2940. Due: 2025-09-12. Pay via UPI: 7751326398@ok7077326221,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Hi Wazir, are we meeting today at Allahabad?",0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
It's ok lar. U sleep early too... Nite...,0,en,public_dataset,{},sms_spam,0_en
Kotak Mahindra Bank: OTP 5158 for transaction of INR 6998 at 77296. Do not share with anyone.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
FREE 10GB data for Airtel users! Claim now: http://free-data542.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion183.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Your Amazon order #370745 has been delivered. Rate your experience: https://amazon.in,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Dear User, A traffic rules violation has been recorded against your vehicle. Fine amount: Rs 2000. Challan Number: CH61181649. Kindly respond within 24 hours, otherwise your connection will be disconnected. Click the link below and install the app to proceed. echallan-pay.xyz ECHALLAN_PAY.APK",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
ARfR मैं अपना भोजन खत्म करता हूँ फिर मैं arrrrer नीचे thrrrrr. Edrrrr. U समाप्त दोपहर पहले से ही है?,0,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,0_unknown
Shall i ask one thing if you dont mistake me.,0,en,public_dataset,{},sms_spam,0_en
Your SBI account XX2633 has been debited with INR 19779. Avl bal: INR 48055. -State Bank of India,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,1,en,public_dataset,{},sms_spam,1_en
SBI Bank: Unusual login detected from new device. Secure your account: http://verify-bank474.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Get rich quick! Earn ₹7870896778 daily from home. Call Faridabad,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Airtel: Your plan will renew in 2 days. Current plan: 1GB/day at INR 320. Data balance: 226GB,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
TATA Power: Bill for November is INR 4949. Due: 2025-09-01. Pay via UPI: 8475302060@ok8314797207,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Hello Priya, your FEDEX package with tracking code GB-6782-B36 is waiting FOR you to set delivery preferences: e5nbu.xyz/claim",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
तू कुठे जायचा? माझ्या फोन मरणार आहे तू इथे राहणार आहे,0,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,0_unknown
Adani Electricity: Your bill of INR June for 1473 is generated. Due date: 2025-09-18.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Passport Seva: Your appointment is confirmed for 3463 at November,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Your OTP for a transaction of INR 500 is 9208. Do not share this OTP with anyone including bank officials.,1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
MSEDCL: Bill amount INR April for 3607. Pay at https://mahadiscom.in by 2025-09-04,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
PMO India: You are selected for ₹569 grant. Call 489,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Hello Kavita, your FEDEX package with tracking code GB-2801-F84 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
